"website(%1) scope","website(%1) scope",module,Magento_Config
"store(%1) scope","store(%1) scope",module,Magento_Config
"The file ""%1"" does not exist","The file ""%1"" does not exist",module,Magento_Config
"Config form fieldset clone model required to be able to clone fields","Config form fieldset clone model required to be able to clone fields",module,Magento_Config
"Invalid XML in file %1:\n%2","Invalid XML in file %1:\n%2",module,Magento_Config
"some prefix","какой-то префикс",module,Magento_Config
"element label","заголовок элемента",module,Magento_Config
"element hint","совет для элемента",module,Magento_Config
"element comment","комментарий элемента",module,Magento_Config
"element tooltip","подсказка элемента",module,Magento_Config
"Add configurable attributes to the current Attribute Set (""%1"")","Add configurable attributes to the current Attribute Set (""%1"")",module,Magento_ConfigurableProduct
"Add configurable attributes to the new Attribute Set based on current","Add configurable attributes to the new Attribute Set based on current",module,Magento_ConfigurableProduct
"Add configurable attributes to the existing Attribute Set","Add configurable attributes to the existing Attribute Set",module,Magento_ConfigurableProduct
Configurations,Configurations,module,Magento_ConfigurableProduct
"productFactory is already set","productFactory is already set",module,Magento_ConfigurableProduct
"catalogProductMediaConfig is already set","catalogProductMediaConfig is already set",module,Magento_ConfigurableProduct
"Product with specified sku: %1 is not a configurable product","Product with specified sku: %1 is not a configurable product",module,Magento_ConfigurableProduct
"Only implemented for configurable product: %1","Only implemented for configurable product: %1",module,Magento_ConfigurableProduct
"Option attribute ID is not specified.","Option attribute ID is not specified.",module,Magento_ConfigurableProduct
"Option label is not specified.","Option label is not specified.",module,Magento_ConfigurableProduct
"Option values are not specified.","Option values are not specified.",module,Magento_ConfigurableProduct
"Value index is not specified for an option.","Value index is not specified for an option.",module,Magento_ConfigurableProduct
"The configurable product does not have any variation attribute.","The configurable product does not have any variation attribute.",module,Magento_ConfigurableProduct
"Product with id ""%1"" does not contain required attribute ""%2"".","Product with id ""%1"" does not contain required attribute ""%2"".",module,Magento_ConfigurableProduct
"Products ""%1"" and %2 have the same set of attribute values.","Products ""%1"" and %2 have the same set of attribute values.",module,Magento_ConfigurableProduct
"Some product variations fields are not valid.","Some product variations fields are not valid.",module,Magento_ConfigurableProduct
"Configuration must have specified attributes","Configuration must have specified attributes",module,Magento_ConfigurableProduct
"Configurable product ""%1"" do not have sub-products","Configurable product ""%1"" do not have sub-products",module,Magento_ConfigurableProduct
"This group contains attributes used in configurable products. Please move these attributes to another group and try again.","This group contains attributes used in configurable products. Please move these attributes to another group and try again.",module,Magento_ConfigurableProduct
"Save Option","Save Option",module,Magento_ConfigurableProduct
"Remove Option","Remove Option",module,Magento_ConfigurableProduct
"Configurable products allow customers to choose options (Ex: shirt color).
            You need to create a simple product for each configuration (Ex: a product for each color).","Configurable products allow customers to choose options (Ex: shirt color).
            You need to create a simple product for each configuration (Ex: a product for each color).",module,Magento_ConfigurableProduct
"Edit Configurations","Edit Configurations",module,Magento_ConfigurableProduct
"Create Configurations","Create Configurations",module,Magento_ConfigurableProduct
"Current Variations","Current Variations",module,Magento_ConfigurableProduct
"Create Product Configurations","Create Product Configurations",module,Magento_ConfigurableProduct
"Choose Affected Attribute Set","Choose Affected Attribute Set",module,Magento_ConfigurableProduct
"Invalid domain name: %1","Invalid domain name: %1",module,Magento_Cookie
"Invalid cookie lifetime: %1","Invalid cookie lifetime: %1",module,Magento_Cookie
"Invalid cron expression, expecting \'match/modulus\': %1","Invalid cron expression, expecting \'match/modulus\': %1",module,Magento_Cron
"Invalid cron expression, expecting numeric modulus: %1","Invalid cron expression, expecting numeric modulus: %1",module,Magento_Cron
"Orphan rows that will be skipped due default row errors","Orphan rows that will be skipped due default row errors",module,Magento_CustomerImportExport
"Force Sign-In","Force Sign-In",module,Magento_Customer
"Shopping Cart from %1","Shopping Cart from %1",module,Magento_Customer
Indeterminate,Indeterminate,module,Magento_Customer
"You must confirm your account. Please check your email for the confirmation link or <a href=""%1"">click here</a> for a new link.","Вы должны подтвердить вашу учётную запись. Пожалуйста, найдите в вашей почте ссылку подтверждения или <a href=""%1"">нажмите сюда</a>, чтобы запросить новую ссылку.",module,Magento_Customer
"""%1"" section source is not supported","""%1"" section source is not supported",module,Magento_Customer
"%1 doesn\'t extend \Magento\Customer\CustomerData\SectionSourceInterface","%1 doesn\'t extend \Magento\Customer\CustomerData\SectionSourceInterface",module,Magento_Customer
"Please enter a password with at least %1 characters.","Пожалуйста, введите пароль, в котором будет не меньше %1 символов.",module,Magento_Customer
"Please correct the transactional account email type.","Please correct the transactional account email type.",module,Magento_Customer
"""%1"" is a required value.","""%1"" is a required value.",module,Magento_Customer
"We can\'t share customer accounts globally when the accounts share identical email addresses on more than one website.","We can\'t share customer accounts globally when the accounts share identical email addresses on more than one website.",module,Magento_Customer
"""%1"" invalid type entered.","""%1"" invalid type entered.",module,Magento_Customer
"""%1"" is an empty string.","""%1"" is an empty string.",module,Magento_Customer
"""%1"" is not a valid email address.","""%1"" is not a valid email address.",module,Magento_Customer
"""%1"" is not a valid hostname.","""%1"" is not a valid hostname.",module,Magento_Customer
"""%1"" uses too many characters.","""%1"" uses too many characters.",module,Magento_Customer
"'%value%' looks like an IP address, which is not an acceptable format.","'%value%' looks like an IP address, which is not an acceptable format.",module,Magento_Customer
"'%value%' looks like a DNS hostname but we cannot match the TLD against known list.","'%value%' looks like a DNS hostname but we cannot match the TLD against known list.",module,Magento_Customer
"'%value%' looks like a DNS hostname but contains a dash in an invalid position.","'%value%' looks like a DNS hostname but contains a dash in an invalid position.",module,Magento_Customer
"'%value%' looks like a DNS hostname but we cannot match it against the hostname schema for TLD '%tld%'.","'%value%' looks like a DNS hostname but we cannot match it against the hostname schema for TLD '%tld%'.",module,Magento_Customer
"'%value%' looks like a DNS hostname but cannot extract TLD part.","'%value%' looks like a DNS hostname but cannot extract TLD part.",module,Magento_Customer
"'%value%' does not look like a valid local network name.","'%value%' does not look like a valid local network name.",module,Magento_Customer
"'%value%' looks like a local network name, which is not an acceptable format.","'%value%' looks like a local network name, which is not an acceptable format.",module,Magento_Customer
"'%value%' appears to be a DNS hostname, but the given punycode notation cannot be decoded.","'%value%' appears to be a DNS hostname, but the given punycode notation cannot be decoded.",module,Magento_Customer
"""%1"" is not a valid URL.","""%1"" is not a valid URL.",module,Magento_Customer
"""%1"" is not a valid date.","""%1"" is not a valid date.",module,Magento_Customer
"""%1"" does not fit the entered date format.","""%1"" does not fit the entered date format.",module,Magento_Customer
"Please enter a valid date between %1 and %2 at %3.","Please enter a valid date between %1 and %2 at %3.",module,Magento_Customer
"Please enter a valid date equal to or greater than %1 at %2.","Please enter a valid date equal to or greater than %1 at %2.",module,Magento_Customer
"Please enter a valid date less than or equal to %1 at %2.","Please enter a valid date less than or equal to %1 at %2.",module,Magento_Customer
"""%1"" is not a valid file extension.","""%1"" is not a valid file extension.",module,Magento_Customer
"""%1"" is not a valid file.","""%1"" is not a valid file.",module,Magento_Customer
"""%1"" exceeds the allowed file size.","""%1"" exceeds the allowed file size.",module,Magento_Customer
"""%1"" is not a valid image format.","""%1"" is not a valid image format.",module,Magento_Customer
"""%1"" width exceeds allowed value of %2 px.","""%1"" width exceeds allowed value of %2 px.",module,Magento_Customer
"""%1"" height exceeds allowed value of %2 px.","""%1"" height exceeds allowed value of %2 px.",module,Magento_Customer
"""%1"" length must be equal or greater than %2 characters.","""%1"" length must be equal or greater than %2 characters.",module,Magento_Customer
"""%1"" length must be equal or less than %2 characters.","""%1"" length must be equal or less than %2 characters.",module,Magento_Customer
"A customer website ID must be specified when using the website scope.","A customer website ID must be specified when using the website scope.",module,Magento_Customer
"Exception message","Exception message",module,Magento_Customer
"Validator Exception","Validator Exception",module,Magento_Customer
"Localized Exception","Localized Exception",module,Magento_Customer
"You subscribe to ""General Subscription"".","You subscribe to ""General Subscription"".",module,Magento_Customer
"Select this to allow DHL to optimize shipping charges by splitting the order if it exceeds %1 %2.","Select this to allow DHL to optimize shipping charges by splitting the order if it exceeds %1 %2.",module,Magento_Dhl
Specific,Specific,module,Magento_Dhl
"Easy shop","Easy shop",module,Magento_Dhl
Sprintline,Sprintline,module,Magento_Dhl
Secureline,Secureline,module,Magento_Dhl
"Express easy","Express easy",module,Magento_Dhl
Europack,Europack,module,Magento_Dhl
"Break bulk express","Break bulk express",module,Magento_Dhl
"Medical express","Medical express",module,Magento_Dhl
"Express worldwide","Express worldwide",module,Magento_Dhl
"Domestic economy select","Domestic economy select",module,Magento_Dhl
"Economy select","Economy select",module,Magento_Dhl
"Break bulk economy","Break bulk economy",module,Magento_Dhl
"Domestic express","Domestic express",module,Magento_Dhl
Others,Others,module,Magento_Dhl
"Globalmail business","Globalmail business",module,Magento_Dhl
"Same day","Same day",module,Magento_Dhl
"Express envelope","Express envelope",module,Magento_Dhl
"Customer services","Customer services",module,Magento_Dhl
Jetline,Jetline,module,Magento_Dhl
"Freight worldwide","Freight worldwide",module,Magento_Dhl
"Jumbo box","Jumbo box",module,Magento_Dhl
"DHL service is not available at %s date","DHL service is not available at %s date",module,Magento_Dhl
"Error #%1 : %2","Error #%1 : %2",module,Magento_Dhl
"We had to skip DHL method %1 because we couldn\'t find exchange rate %2 (Base Currency).","We had to skip DHL method %1 because we couldn\'t find exchange rate %2 (Base Currency).",module,Magento_Dhl
"Zero shipping charge for '%1'","Zero shipping charge for '%1'",module,Magento_Dhl
DHL,DHL,module,Magento_Dhl
"Cannot identify measure unit for %1","Cannot identify measure unit for %1",module,Magento_Dhl
"Cannot identify weight unit for %1","Cannot identify weight unit for %1",module,Magento_Dhl
"There is no items in this order","There is no items in this order",module,Magento_Dhl
"Please, specify origin country","Please, specify origin country",module,Magento_Dhl
"Non Documents","Non Documents",module,Magento_Dhl
"Height, width and length should be equal or greater than %1","Height, width and length should be equal or greater than %1",module,Magento_Dhl
"No packages for request","No packages for request",module,Magento_Dhl
"Unable to retrieve shipping label","Unable to retrieve shipping label",module,Magento_Dhl
"Non documents","Non documents",module,Magento_Dhl
"Please correct the target currency.","Пожалуйста, исправьте целевую валюту.",module,Magento_Directory
"Undefined rate from ""%1-%2"".","Неопределён курс для ""%1-%2"".",module,Magento_Directory
"We can\'t retrieve a rate from %1.","Невозможно получить курс от %1.",module,Magento_Directory
"Please sign in to download your product or purchase <a href=""%1"">%2</a>.","Please sign in to download your product or purchase <a href=""%1"">%2</a>.",module,Magento_Downloadable
"Provided content must be valid base64 encoded data.","Provided content must be valid base64 encoded data.",module,Magento_Downloadable
"Link price must have numeric positive value.","Цена ссылки должна иметь числовое положительное значение.",module,Magento_Downloadable
"Number of downloads must be a positive integer.","Количество скачиваний должно быть положительным целым числом.",module,Magento_Downloadable
"Sort order must be a positive integer.","Порядок сортировки должен быть положительным целым числом.",module,Magento_Downloadable
"Link URL must have valid format.","Link URL must have valid format.",module,Magento_Downloadable
"Provided file content must be valid base64 encoded data.","Provided file content must be valid base64 encoded data.",module,Magento_Downloadable
"Sample URL must have valid format.","Sample URL must have valid format.",module,Magento_Downloadable
"Product type of the product must be \'downloadable\'.","Product type of the product must be \'downloadable\'.",module,Magento_Downloadable
"Provided link information is invalid.","Provided link information is invalid.",module,Magento_Downloadable
"Invalid link type.","Invalid link type.",module,Magento_Downloadable
"There is no downloadable link with provided ID.","There is no downloadable link with provided ID.",module,Magento_Downloadable
"Provided downloadable link is not related to given product.","Provided downloadable link is not related to given product.",module,Magento_Downloadable
"Provided sample information is invalid.","Provided sample information is invalid.",module,Magento_Downloadable
"Invalid sample type.","Invalid sample type.",module,Magento_Downloadable
"Sample title cannot be empty.","Sample title cannot be empty.",module,Magento_Downloadable
"There is no downloadable sample with provided ID.","There is no downloadable sample with provided ID.",module,Magento_Downloadable
"Provided downloadable sample is not related to given product.","Provided downloadable sample is not related to given product.",module,Magento_Downloadable
URL,URL,module,Magento_Downloadable
URL,URL,module,Magento_Eav
"""%1"" invalid type entered.","""%1"" invalid type entered.",module,Magento_Eav
"""%1"" is an empty string.","""%1"" is an empty string.",module,Magento_Eav
"""%1"" is not a valid email address.","""%1"" is not a valid email address.",module,Magento_Eav
"""%1"" is not a valid hostname.","""%1"" is not a valid hostname.",module,Magento_Eav
"""%1"" uses too many characters.","""%1"" uses too many characters.",module,Magento_Eav
"'%value%' looks like an IP address, which is not an acceptable format.","'%value%' looks like an IP address, which is not an acceptable format.",module,Magento_Eav
"'%value%' looks like a DNS hostname but we cannot match the TLD against known list.","'%value%' looks like a DNS hostname but we cannot match the TLD against known list.",module,Magento_Eav
"'%value%' looks like a DNS hostname but contains a dash in an invalid position.","'%value%' looks like a DNS hostname but contains a dash in an invalid position.",module,Magento_Eav
"'%value%' looks like a DNS hostname but we cannot match it against the hostname schema for TLD '%tld%'.","'%value%' looks like a DNS hostname but we cannot match it against the hostname schema for TLD '%tld%'.",module,Magento_Eav
"'%value%' looks like a DNS hostname but cannot extract TLD part.","'%value%' looks like a DNS hostname but cannot extract TLD part.",module,Magento_Eav
"'%value%' does not look like a valid local network name.","'%value%' does not look like a valid local network name.",module,Magento_Eav
"'%value%' looks like a local network name, which is not an acceptable format.","'%value%' looks like a local network name, which is not an acceptable format.",module,Magento_Eav
"'%value%' appears to be a DNS hostname, but the given punycode notation cannot be decoded.","'%value%' appears to be a DNS hostname, but the given punycode notation cannot be decoded.",module,Magento_Eav
"""%1"" is not a valid URL.","""%1"" is not a valid URL.",module,Magento_Eav
"""%1"" is not a valid date.","""%1"" is not a valid date.",module,Magento_Eav
"""%1"" does not fit the entered date format.","""%1"" does not fit the entered date format.",module,Magento_Eav
"""%1"" is a required value.","""%1"" is a required value.",module,Magento_Eav
"Please enter a valid date between %1 and %2 at %3.","Пожалуйста, введите корректную дату между %1 и %2 в %3.",module,Magento_Eav
"Please enter a valid date equal to or greater than %1 at %2.","Пожалуйста, введите корректную дату равную или больше чем %1 в %2.",module,Magento_Eav
"Please enter a valid date less than or equal to %1 at %2.","Пожалуйста, введите корректную дату равную или меньше чем %1 в %2.",module,Magento_Eav
"""%1"" is not a valid file extension.","""%1"" is not a valid file extension.",module,Magento_Eav
"""%1"" is not a valid file.","""%1"" is not a valid file.",module,Magento_Eav
"""%1"" exceeds the allowed file size.","""%1"" exceeds the allowed file size.",module,Magento_Eav
"""%1"" is not a valid image format","""%1"" is not a valid image format",module,Magento_Eav
"""%1"" width exceeds allowed value of %2 px.","""%1"" width exceeds allowed value of %2 px.",module,Magento_Eav
"""%1"" height exceeds allowed value of %2 px.","""%1"" height exceeds allowed value of %2 px.",module,Magento_Eav
"""%1"" cannot contain more than %2 lines.","""%1"" cannot contain more than %2 lines.",module,Magento_Eav
"""%1"" length must be equal or greater than %2 characters.","""%1"" length must be equal or greater than %2 characters.",module,Magento_Eav
"""%1"" length must be equal or less than %2 characters.","""%1"" length must be equal or less than %2 characters.",module,Magento_Eav
"Attribute group does not belong to provided attribute set","Attribute group does not belong to provided attribute set",module,Magento_Eav
"Wrong attribute set id provided","Wrong attribute set id provided",module,Magento_Eav
"Attribute group does not belong to attribute set","Attribute group does not belong to attribute set",module,Magento_Eav
"An attribute code must not be more than %1 characters.","An attribute code must not be more than %1 characters.",module,Magento_Eav
"Invalid default decimal value","Invalid default decimal value",module,Magento_Eav
"Invalid entity supplied","Invalid entity supplied",module,Magento_Eav
"Invalid backend model specified: %1","Invalid backend model specified: %1",module,Magento_Eav
"Source model ""%1"" not found for attribute ""%2""","Source model ""%1"" not found for attribute ""%2""",module,Magento_Eav
"Attribute %1 doesn\'t work with options","Attribute %1 doesn\'t work with options",module,Magento_Eav
"Attribute %1 doesn\'t have any option","Attribute %1 doesn\'t have any option",module,Magento_Eav
"Attribute %1 does not contain option with Id %2","Attribute %1 does not contain option with Id %2",module,Magento_Eav
"Cannot load options for attribute %1","Cannot load options for attribute %1",module,Magento_Eav
"No options found.","No options found.",module,Magento_Eav
"A joined field with this alias is already declared.","A joined field with this alias is already declared.",module,Magento_Eav
"A joint field with this alias (%1) is already declared.","A joint field with this alias (%1) is already declared.",module,Magento_Eav
"Data integrity: No header row found for attribute","Data integrity: No header row found for attribute",module,Magento_Eav
"The current module pathname is undefined.","The current module pathname is undefined.",module,Magento_Eav
"The current module EAV entity is undefined.","The current module EAV entity is undefined.",module,Magento_Eav
"The entity instance is not defined.","The entity instance is not defined.",module,Magento_Eav
"Invalid EAV attribute","Invalid EAV attribute",module,Magento_Eav
"The storefront label is not defined.","The storefront label is not defined.",module,Magento_Eav
"Some internal exception message.","Some internal exception message.",module,Magento_Eav
"The value of attribute not valid","The value of attribute not valid",module,Magento_Eav
"We can\'t delete email template data right now. Please review log and try again.","We can\'t delete email template data right now. Please review log and try again.",module,Magento_Email
"An error occurred. The email template can not be opened for preview.","An error occurred. The email template can not be opened for preview.",module,Magento_Email
"Area is already set","Area is already set",module,Magento_Email
"Design config must have area and store.","Design config must have area and store.",module,Magento_Email
"""file"" parameter must be specified","""file"" parameter must be specified",module,Magento_Email
"Contents of %s could not be loaded or is empty","Contents of %s could not be loaded or is empty",module,Magento_Email
"""file"" parameter must be specified and must not be empty","""file"" parameter must be specified and must not be empty",module,Magento_Email
"Design params must be set before calling this method","Design params must be set before calling this method",module,Magento_Email
"<pre> %1 </pre>","<pre> %1 </pre>",module,Magento_Email
"CSS inlining error:","CSS inlining error:",module,Magento_Email
"Error filtering template: %s","Error filtering template: %s",module,Magento_Email
"We're sorry, an error has occurred while generating this email.","We're sorry, an error has occurred while generating this email.",module,Magento_Email
"Invalid sender data","Invalid sender data",module,Magento_Email
"The template did not load. Please review the log for details.","The template did not load. Please review the log for details.",module,Magento_Email
"This is your new encryption key: %1. Be sure to write it down and take good care of it!","This is your new encryption key: %1. Be sure to write it down and take good care of it!",module,Magento_EncryptionKey
"Europe First Priority","Europe First Priority",module,Magento_Fedex
"1 Day Freight","1 Day Freight",module,Magento_Fedex
"2 Day Freight","2 Day Freight",module,Magento_Fedex
"2 Day","2 Day",module,Magento_Fedex
"2 Day AM","2 Day AM",module,Magento_Fedex
"3 Day Freight","3 Day Freight",module,Magento_Fedex
"Express Saver","Express Saver",module,Magento_Fedex
"First Overnight","First Overnight",module,Magento_Fedex
"International Economy","International Economy",module,Magento_Fedex
"Intl Economy Freight","Intl Economy Freight",module,Magento_Fedex
"International First","International First",module,Magento_Fedex
"International Ground","International Ground",module,Magento_Fedex
"International Priority","International Priority",module,Magento_Fedex
"Intl Priority Freight","Intl Priority Freight",module,Magento_Fedex
"Priority Overnight","Priority Overnight",module,Magento_Fedex
"Smart Post","Smart Post",module,Magento_Fedex
"Standard Overnight","Standard Overnight",module,Magento_Fedex
Freight,Freight,module,Magento_Fedex
"National Freight","National Freight",module,Magento_Fedex
"Regular Pickup","Regular Pickup",module,Magento_Fedex
"Drop Box","Drop Box",module,Magento_Fedex
"FedEx Envelope","FedEx Envelope",module,Magento_Fedex
"FedEx Pak","FedEx Pak",module,Magento_Fedex
"FedEx Box","FedEx Box",module,Magento_Fedex
"FedEx Tube","FedEx Tube",module,Magento_Fedex
"FedEx 10kg Box","FedEx 10kg Box",module,Magento_Fedex
"FedEx 25kg Box","FedEx 25kg Box",module,Magento_Fedex
Adult,Adult,module,Magento_Fedex
Direct,Direct,module,Magento_Fedex
Indirect,Indirect,module,Magento_Fedex
"For some reason we can\'t retrieve tracking info right now.","For some reason we can\'t retrieve tracking info right now.",module,Magento_Fedex
"Gift Options for the Entire Order","Gift Options for the Entire Order",module,Magento_GiftMessage
"Leave this box blank if you don\'t want to leave a gift message for the entire order.","Leave this box blank if you don\'t want to leave a gift message for the entire order.",module,Magento_GiftMessage
"Leave a box blank if you don\'t want to add a gift message for that item.","Leave a box blank if you don\'t want to add a gift message for that item.",module,Magento_GiftMessage
"Add Gift Options for the Entire Order","Add Gift Options for the Entire Order",module,Magento_GiftMessage
"You can leave this box blank if you don\'t want to add a gift message for this address.","You can leave this box blank if you don\'t want to add a gift message for this address.",module,Magento_GiftMessage
"You can leave this box blank if you don\'t want to add a gift message for the item.","You can leave this box blank if you don\'t want to add a gift message for the item.",module,Magento_GiftMessage
"We can\'t filter an attribute with no attribute options.","We can\'t filter an attribute with no attribute options.",module,Magento_ImportExport
"Please correct the data sent value.","Please correct the data sent value.",module,Magento_ImportExport
"The file is valid, but we can\'t import it for some reason.","The file is valid, but we can\'t import it for some reason.",module,Magento_ImportExport
"Checked rows: %1, checked entities: %2, invalid rows: %3, total errors: %4","Checked rows: %1, checked entities: %2, invalid rows: %3, total errors: %4",module,Magento_ImportExport
"Sorry, but the data is invalid or the file is not uploaded.","Sorry, but the data is invalid or the file is not uploaded.",module,Magento_ImportExport
"Show more","Show more",module,Magento_ImportExport
"Following Error(s) has been occurred during importing process:","Following Error(s) has been occurred during importing process:",module,Magento_ImportExport
"We can\'t provide the upload settings right now.","We can\'t provide the upload settings right now.",module,Magento_ImportExport
"The entity adapter object must be an instance of %1 or %2.","The entity adapter object must be an instance of %1 or %2.",module,Magento_ImportExport
"The input entity code is not equal to entity adapter code.","The input entity code is not equal to entity adapter code.",module,Magento_ImportExport
"The adapter object must be an instance of %1.","The adapter object must be an instance of %1.",module,Magento_ImportExport
"Begin export of %1","Begin export of %1",module,Magento_ImportExport
"Please provide filter data.","Please provide filter data.",module,Magento_ImportExport
"We can\'t determine the attribute filter type.","We can\'t determine the attribute filter type.",module,Magento_ImportExport
"Please specify the writer.","Please specify the writer.",module,Magento_ImportExport
"The header column names are already set.","The header column names are already set.",module,Magento_ImportExport
"Begin import of ""%1"" with ""%2"" behavior","Begin import of ""%1"" with ""%2"" behavior",module,Magento_ImportExport
"The behavior token for %1 is invalid.","The behavior token for %1 is invalid.",module,Magento_ImportExport
"The adapter type must be a non-empty string.","Тип адаптера должен быть не пустой строкой.",module,Magento_ImportExport
"\'%1\' file extension is not supported","Расширение файла \'%1\' не поддерживается",module,Magento_ImportExport
"Adapter must be an instance of \Magento\ImportExport\Model\Import\AbstractSource","Adapter must be an instance of \Magento\ImportExport\Model\Import\AbstractSource",module,Magento_ImportExport
"ImportExport: Import Data validation - Validation strategy not found","ImportExport: Import Data validation - Validation strategy not found",module,Magento_ImportExport
"Error in data structure: %1 values are mixed","Error in data structure: %1 values are mixed",module,Magento_ImportExport
"Note: Product IDs will be regenerated.","Note: Product IDs will be regenerated.",module,Magento_ImportExport
"Add/Update Complex Data","Add/Update Complex Data",module,Magento_ImportExport
"Custom Action","Custom Action",module,Magento_ImportExport
"State for the same indexer","State for the same indexer",module,Magento_Indexer
"State for the same view","State for the same view",module,Magento_Indexer
API,API,module,Magento_Integration
"Edit Integration '%1'","Edit Integration '%1'",module,Magento_Integration
"Integration Info","Integration Info",module,Magento_Integration
"Enter URL where Oauth credentials can be sent when using Oauth for token exchange. We strongly recommend using https://.","Enter URL where Oauth credentials can be sent when using Oauth for token exchange. We strongly recommend using https://.",module,Magento_Integration
"Identity link URL","Identity link URL",module,Magento_Integration
"URL to redirect user to link their 3rd party account with this Magento integration credentials.","URL to redirect user to link their 3rd party account with this Magento integration credentials.",module,Magento_Integration
"Integration Details","Integration Details",module,Magento_Integration
"Integration Tokens for Extensions","Integration Tokens for Extensions",module,Magento_Integration
"Consumer Key","Consumer Key",module,Magento_Integration
"Consumer Secret","Consumer Secret",module,Magento_Integration
"Access Token Secret","Access Token Secret",module,Magento_Integration
"Uninstall the extension to remove this integration","Uninstall the extension to remove this integration",module,Magento_Integration
Reauthorize,Reauthorize,module,Magento_Integration
"Uninstall the extension to remove integration '%1'.","Uninstall the extension to remove integration '%1'.",module,Magento_Integration
"This integration no longer exists.","This integration no longer exists.",module,Magento_Integration
"The integration '%1' has been deleted.","The integration '%1' has been deleted.",module,Magento_Integration
"Integration ID is not specified or is invalid.","Integration ID is not specified or is invalid.",module,Magento_Integration
"Internal error. Check exception log for details.","Internal error. Check exception log for details.",module,Magento_Integration
"View ""%1"" Integration","View ""%1"" Integration",module,Magento_Integration
"Edit ""%1"" Integration","Edit ""%1"" Integration",module,Magento_Integration
"Warning! Integrations not using HTTPS are insecure and potentially expose private or personally identifiable information","Warning! Integrations not using HTTPS are insecure and potentially expose private or personally identifiable information",module,Magento_Integration
"The integration \'%1\' has been saved.","The integration \'%1\' has been saved.",module,Magento_Integration
"The integration was not saved.","The integration was not saved.",module,Magento_Integration
"The integration '%1' has been re-authorized.","The integration '%1' has been re-authorized.",module,Magento_Integration
"The integration '%1' has been activated.","The integration '%1' has been activated.",module,Magento_Integration
"Integration '%1' has been sent for re-authorization.","Integration '%1' has been sent for re-authorization.",module,Magento_Integration
"Integration '%1' has been sent for activation.","Integration '%1' has been sent for activation.",module,Magento_Integration
"Integration with name \'%1\' exists.","Integration with name \'%1\' exists.",module,Magento_Integration
"Integration with ID \'%1\' does not exist.","Integration with ID \'%1\' does not exist.",module,Magento_Integration
"Incorrect timestamp value in the oauth_timestamp parameter","Incorrect timestamp value in the oauth_timestamp parameter",module,Magento_Integration
"The nonce is already being used by the consumer with ID %1","The nonce is already being used by the consumer with ID %1",module,Magento_Integration
"An error occurred validating the nonce","An error occurred validating the nonce",module,Magento_Integration
"Cannot convert to access token due to token is not request type","Cannot convert to access token due to token is not request type",module,Magento_Integration
"Consumer key has expired","Consumer key has expired",module,Magento_Integration
"Cannot create request token because consumer token is not a verifier token","Cannot create request token because consumer token is not a verifier token",module,Magento_Integration
"Request token is not associated with the specified consumer","Request token is not associated with the specified consumer",module,Magento_Integration
"Cannot get access token because consumer token is not a request token","Cannot get access token because consumer token is not a request token",module,Magento_Integration
"Token is not associated with the specified consumer","Token is not associated with the specified consumer",module,Magento_Integration
"Consumer key is not the correct length","Consumer key is not the correct length",module,Magento_Integration
"A consumer having the specified key does not exist","A consumer having the specified key does not exist",module,Magento_Integration
"Verifier is invalid","Verifier is invalid",module,Magento_Integration
"Verifier is not the correct length","Verifier is not the correct length",module,Magento_Integration
"Token verifier and verifier token do not match","Token verifier and verifier token do not match",module,Magento_Integration
"A consumer with the ID %1 does not exist","A consumer with the ID %1 does not exist",module,Magento_Integration
"A token with consumer ID %1 does not exist","A token with consumer ID %1 does not exist",module,Magento_Integration
"Unexpected error. Unable to create oAuth consumer account.","Unexpected error. Unable to create oAuth consumer account.",module,Magento_Integration
"Unexpected error. Unable to load oAuth consumer account.","Unexpected error. Unable to load oAuth consumer account.",module,Magento_Integration
"A consumer with ID %1 does not exist","A consumer with ID %1 does not exist",module,Magento_Integration
"Unable to post data to consumer due to an unexpected error","Unable to post data to consumer due to an unexpected error",module,Magento_Integration
"Consumer with ID \'%1\' does not exist.","Consumer with ID \'%1\' does not exist.",module,Magento_Integration
"Invalid token to except","Invalid token to except",module,Magento_Integration
"Integration with ID '%1' doesn't exist.","Integration with ID '%1' doesn't exist.",module,Magento_Integration
"A token with consumer ID 0 does not exist","A token with consumer ID 0 does not exist",module,Magento_Integration
"The integration you selected asks you to approve access to the following:","The integration you selected asks you to approve access to the following:",module,Magento_Integration
"No permissions requested","No permissions requested",module,Magento_Integration
"Are you sure you want to delete this integration? You can't undo this action.","Are you sure you want to delete this integration? You can't undo this action.",module,Magento_Integration
"Please setup or sign in into your 3rd party account to complete setup of this integration.","Please setup or sign in into your 3rd party account to complete setup of this integration.",module,Magento_Integration
"Synchronizing %1 to %2","Synchronizing %1 to %2",module,Magento_MediaStorage
"The timeout limit for response from synchronize process was reached.","The timeout limit for response from synchronize process was reached.",module,Magento_MediaStorage
"Unable to save file ""%1"" at ""%2""","Unable to save file ""%1"" at ""%2""",module,Magento_MediaStorage
"Order total will be displayed before you submit the order","Order total will be displayed before you submit the order",module,Magento_Msrp
"You will see the order total before you submit the order.","You will see the order total before you submit the order.",module,Magento_Msrp
"We cannot open the overview page.","We cannot open the overview page.",module,Magento_Multishipping
"Maximum qty allowed for Shipping to multiple addresses is %1","Maximum qty allowed for Shipping to multiple addresses is %1",module,Magento_Multishipping
"A shipping selection is not applicable.","A shipping selection is not applicable.",module,Magento_Multishipping
